price
139.0
78.0
139.1935272216797
750.0
185.0
165.0
110.0
98.0
197.9041748046875
240.0
81.0
65.0
70.0
178.67149353027344
205.0
310.0
170.0
500.0
60.0
75.0
167.7899169921875
100.0
95.0
177.7874298095703
150.0
130.0
171.27301025390625
90.0
190.1475524902344
73.0
114.0
115.0
96.0
192.0471954345703
102.0
248.0
350.0
103.0
147.9031524658203
125.0
157.0
118.0
300.0
230.0
83.0
194.8239898681641
200.0
105.0
187.26614379882807
99.0
148.8939208984375
148.38070678710938
119.0
131.04180908203125
262.0
198.64845275878903
191.3181304931641
126.36962127685548
153.1156463623047
193.9349365234375
85.0
142.63722229003906
220.0
173.99472045898438
132.4096221923828
195.75083923339844
186.3701934814453
285.0
89.0
124.0
142.84686279296875
145.0
135.0
188.44129943847656
120.0
138.21414184570312
195.0
190.0
349.0
199.0
165.6480255126953
900.0
183.0
141.0
279.0
199.1878967285156
173.76316833496094
325.0
160.0
657.0
79.0
175.0
181.5425262451172
150.41123962402344
194.0133819580078
221.0
295.0
160.06541442871094
286.0
196.7704315185547
135.85494995117188
249.0
195.9923858642578
181.16590881347656
259.0
187.5917510986328
112.0
425.0
181.7669219970703
129.0
56.0
184.0
800.0
146.0
171.0
62.0
275.0
190.3637237548828
154.31793212890625
190.7552490234375
167.65501403808594
197.45936584472656
127.7005615234375
180.0
84.0
140.0
236.0
187.0145263671875
113.0
426.1205139160156
193.99563598632807
189.1329803466797
183.88092041015625
127.0
87.0
201.5179748535156
180.0238037109375
194.0166931152344
165.8111114501953
161.115234375
196.09861755371097
145.7990264892578
186.0
193.37905883789065
39.0
160.85568237304688
144.0
126.0
45.0
193.99107360839844
299.0
129.80810546875
398.0
72.0
172.7618865966797
190.03421020507807
167.576904296875
186.6340179443359
196.2100372314453
227.0
179.0
88.0
949.0
365.0
134.01409912109375
160.71551513671875
225.0
188.61216735839844
141.11151123046875
137.7741241455078
172.61732482910156
86.0
495.0
193.0
198.22488403320312
329.0
200.3807067871093
147.84417724609375
133.0
193.32586669921875
166.45188903808594
181.3972320556641
192.0
140.50570678710938
55.0
264.0
192.9513702392578
250.0
151.816650390625
156.0
92.0
177.40638732910156
212.0
196.3855133056641
190.080078125
209.0
167.29615783691406
182.75086975097656
177.19630432128906
237.0
173.04373168945312
700.0
172.0
193.8146820068359
40.0
138.0
168.0748748779297
35.0
43.0
364.0
290.0
107.0
575.0
192.7765960693359
214.0
167.16090393066406
155.0
141.78099060058594
154.8970947265625
177.35498046875
499.0
415.0
104.0
61.0
258.0
180.7401580810547
101.0
80.0
194.6757354736328
193.2730865478516
163.62420654296875
109.0
307.0
194.6128692626953
149.69888305664062
188.6414337158203
66.0
193.138427734375
117.0
167.47386169433594
280.0
181.1217041015625
180.9882049560547
148.0
195.3252868652344
464.0
49.0
247.0
146.70355224609375
151.0
204.5515594482422
193.72760009765625
282.0
69.0
186.5784454345703
138.34487915039062
204.88735961914065
749.0
174.12449645996094
71.0
179.57272338867188
304.0
156.7718963623047
177.63729858398438
182.65896606445312
385.0
245.0
509.0
166.12344360351562
280.0262451171875
48.0
375.0
165.54006958007812
163.0
157.59535217285156
142.7025909423828
47.0
143.41171264648438
160.34201049804688
595.0
313.0
134.90902709960938
311.0
174.0
191.67544555664065
74.0
164.6365203857422
260.0
165.28323364257812
2500.0
211.0
138.5789337158203
187.0
195.5066680908203
53.0
140.6862030029297
270.0
255.0
192.1448211669922
276.0
181.94635009765625
152.83004760742188
173.21360778808594
182.3848114013672
153.4462890625
77.0
599.0
289.0
187.191650390625
183.30084228515625
189.3824005126953
138.9398956298828
134.19581604003906
67.0
293.0
190.6072692871093
194.18719482421875
142.0
161.07818603515625
58.0
379.0
111.0
850.0
194.67214965820312
176.9889678955078
186.61436462402344
173.32247924804688
108.0
359.0
169.60879516601562
68.0
169.0
151.1475830078125
168.0
174.17247009277344
228.0
789.0
325.19384765625
50.0
76.0
585.0
178.2075958251953
1364.0
178.0
196.0
895.0
122.0
179.65353393554688
154.63751220703125
695.0
181.9342193603516
132.38934326171875
191.7860717773437
161.0
189.68569946289065
117.1836166381836
151.6543731689453
400.0
184.6150360107422
151.52198791503906
158.38726806640625
204.179931640625
121.67350769042967
215.0
93.0
166.2158203125
123.0
528.0
380.0
189.0
1000.0
169.23214721679688
628.0
167.0
134.0
192.6109619140625
195.31541442871097
135.36663818359375
217.0
182.9030914306641
297.0
231.0
182.0
134.79483032226562
143.0613250732422
173.1520538330078
149.84849548339844
146.6239776611328
203.0
82.0
550.0
183.8316345214844
161.20687866210938
162.0
154.0
141.91062927246094
235.0
244.0
204.0
149.0
257.0
46.0
64.0
131.0
433.0
138.5710906982422
128.0
94.0
151.226806640625
168.459228515625
357.0
139.2666473388672
283.0
650.0
128.07232666015625
1006.0
188.78094482421875
143.6029815673828
121.0
145.71429443359375
130.96864318847656
150.22557067871094
191.89979553222656
294.0
137.61898803710938
184.3127899169922
195.2795562744141
194.3034515380859
210.0
145.81222534179688
193.3962249755859
193.83721923828125
721.0
159.0
196.38999938964844
37.0
142.51454162597656
154.82835388183594
97.0
195.34228515625
135.11770629882812
170.62074279785156
141.381591796875
1999.0
184.2162628173828
194.39463806152344
141.1620635986328
187.94290161132807
159.5215606689453
186.26124572753903
172.01742553710938
152.17538452148438
194.2110748291016
168.8610076904297
2136.0
296.0
198.8140411376953
136.3126678466797
187.5354766845703
193.23873901367188
172.78053283691406
155.41998291015625
106.0
174.29904174804688
143.87501525878906
133.4008331298828
153.2592315673828
141.3295440673828
184.551025390625
150.89505004882812
162.4368896484375
182.6208953857422
136.7939910888672
395.0
155.22100830078125
191.0
194.7103729248047
205.1693725585937
184.54823303222656
253.0
59.0
195.29002380371097
320.0
335.0
153.84957885742188
192.9776763916016
145.20387268066406
146.94049072265625
174.61036682128906
148.23512268066406
137.61032104492188
187.95542907714844
159.66744995117188
42.0
219.0
183.7494201660156
185.0662536621093
600.0
241.0
174.0439453125
180.69615173339844
195.71543884277344
1400.0
635.0
399.0
165.75296020507812
261.0
196.2011260986328
975.0
139.24429321289062
175.42710876464844
132.0
125.10379791259766
192.29209899902344
188.6468963623047
38.0
525.0
131.4651336669922
200.1136779785156
146.39749145507812
152.14389038085938
194.0
151.91616821289062
188.9331512451172
287.0
193.9699859619141
180.7425842285156
435.0
182.17916870117188
186.8236541748047
152.0
164.6388397216797
188.0
162.174072265625
197.3485870361328
151.62860107421875
176.97378540039062
406.0
143.0
190.66189575195312
158.0
471.0
193.57391357421875
155.43408203125
201.72390747070312
330.0
106.95085144042967
147.0
150.48094177246094
202.40966796875
91.0
195.74200439453125
193.07798767089844
182.0020904541016
186.75616455078125
174.06765747070312
182.1337890625
52.0
146.81179809570312
163.31512451171875
143.227294921875
636.0
187.32492065429688
146.64297485351562
191.8008575439453
132.85800170898438
136.0
185.73208618164065
187.3372497558593
182.5485076904297
188.25787353515625
206.83352661132807
171.8401336669922
670.0
187.9014129638672
196.5288848876953
206.61569213867188
152.8080596923828
190.47088623046875
194.10145568847656
779.0
25.0
44.0
189.5316619873047
284.0
142.6204376220703
476.0
183.92047119140625
146.5781707763672
149.0517120361328
170.59532165527344
218.0
160.30267333984375
192.5007781982422
206.4553070068359
184.1807098388672
195.5377349853516
361.0
388.8063659667969
197.0
239.0
729.0
265.0
137.8772735595703
122.34090423583984
589.0
139.2269287109375
138.28567504882812
179.7599639892578
194.2330322265625
181.7975921630859
229.0
254.0
145.1951904296875
183.7039031982422
1200.0
123.07837677001952
192.3127288818359
174.07577514648438
753.0
183.8339233398437
168.0601806640625
142.28411865234375
165.13429260253906
63.0
133.1890869140625
190.27545166015625
131.1607208251953
116.0
153.0
746.0
142.13381958007812
725.0
167.04811096191406
136.85313415527344
177.60821533203125
189.2157287597656
174.19631958007812
184.9085388183593
256.0
126.4556655883789
158.33682250976562
204.454345703125
192.7928466796875
188.8787078857422
151.50344848632812
246.0
166.0
168.2684326171875
192.5186767578125
177.0
186.3118896484375
352.0
154.69911193847656
475.0
129.41366577148438
157.4355926513672
266.0
195.10633850097656
180.6004333496093
156.1190948486328
213.0
141.94908142089844
181.0
135.510986328125
192.27793884277344
182.7384796142578
340.0
421.0
188.0485076904297
185.9794464111328
370.0
207.45846557617188
145.5935821533203
166.2410125732422
204.05665588378903
193.09054565429688
252.0
166.5467071533203
175.90310668945312
243.0
478.0
151.0544891357422
136.34434509277344
420.0
149.90847778320312
175.4397430419922
833.0
153.49884033203125
298.0
251.0
142.51171875
147.34962463378906
173.39219665527344
187.7518005371093
190.8122406005859
190.2269287109375
165.34254455566406
191.5563201904297
188.51040649414065
179.4064483642578
143.95761108398438
1571.0
450.0
137.0
345.0
223.0
140.79441833496094
145.8697509765625
192.36338806152344
164.0
184.64791870117188
160.6983184814453
150.72430419921875
396.0
146.6654815673828
553.0
151.06314086914062
191.3170928955078
190.8255157470703
141.7261962890625
201.4247131347656
1500.0
326.63299560546875
950.0
51.0
140.0103302001953
503.3011169433594
178.98330688476562
134.42987060546875
182.72349548339844
119.06378173828124
164.36155700683594
150.3253173828125
360.0
131.6817626953125
36.0
187.383056640625
348.0
145.70620727539062
211.2979888916016
195.5956573486328
190.53872680664065
142.1127471923828
189.10740661621097
186.4127349853516
389.0
510.0
186.5768890380859
171.17416381835938
145.18914794921875
175.5070343017578
173.50082397460938
193.65631103515625
136.2104949951172
143.50181579589844
164.16612243652344
156.0328369140625
268.0
301.0
165.84486389160156
142.54031372070312
186.943603515625
192.1600646972656
145.19346618652344
190.7749786376953
179.89833068847656
212.8184509277344
1100.0
185.7360382080078
322.0
155.20697021484375
149.1243896484375
189.4439239501953
196.27394104003903
173.550048828125
193.05859375
1430.0
206.0
125.72103881835938
181.71490478515625
211.2300262451172
274.0
344.0
196.65240478515625
203.2478485107422
201.0
137.17884826660156
174.25048828125
191.8977966308593
193.8155975341797
193.49070739746097
175.1961669921875
150.184814453125
980.0
149.47500610351562
57.0
183.994873046875
696.0
984.3952026367188
128.2765350341797
146.3055877685547
154.70460510253906
183.034912109375
165.9800567626953
186.9799194335937
184.24118041992188
207.0
188.03355407714844
308.0
232.0
146.4794158935547
146.06027221679688
194.0364532470703
176.48974609375
234.0
173.0
990.0
193.0455780029297
198.67401123046875
188.2377319335937
136.11007690429688
181.4124298095703
187.8260040283203
147.1726837158203
188.06423950195312
409.1832275390625
198.19190979003903
33.0
180.9949951171875
397.0
146.15194702148438
498.0
133.4699249267578
129.42823791503906
3000.0
130.37681579589844
54.0
186.6974945068359
185.41470336914065
1057.0
151.28111267089844
182.1771240234375
1143.0
7500.0
2000.0
181.461669921875
143.8975372314453
149.90261840820312
176.328369140625
323.0
157.29173278808594
175.111083984375
183.2777099609375
130.63111877441406
128.43685913085938
131.82852172851562
148.37290954589844
390.0
124.10364532470705
388.0
167.82073974609375
146.4122314453125
131.06353759765625
2699.0
1599.0
175.97727966308594
137.9486083984375
278.0
191.3480682373047
195.68592834472656
174.35719299316406
152.5976104736328
351.0
200.5299835205078
185.0603790283203
132.57606506347656
151.3816375732422
125.81990814208984
133.4612579345703
125.07382202148438
132.6334991455078
187.3453369140625
201.6888427734375
159.50946044921875
160.2303924560547
134.06507873535156
181.8302001953125
318.0
146.09078979492188
184.4208068847656
189.9781951904297
133.56272888183594
147.8760986328125
191.80538940429688
132.64492797851562
169.4072265625
140.56683349609375
137.5113525390625
995.0
147.34727478027344
140.5379180908203
170.15261840820312
188.87403869628903
134.0663299560547
2480.0
317.0
150.7815399169922
184.09519958496097
216.4615173339844
178.85693359375
144.68798828125
291.0
191.7427215576172
339.0
186.81378173828125
2857.0
174.65768432617188
147.78790283203125
135.6471405029297
486.0
136.52706909179688
195.83485412597656
151.016845703125
188.01768493652344
158.17945861816406
142.23651123046875
188.9246063232422
382.0
212.4445953369141
133.3550262451172
208.0
171.88479614257812
204.8680114746093
136.41098022460938
143.52224731445312
496.0
138.28488159179688
187.6441650390625
183.02276611328125
157.69090270996094
142.13450622558594
125.96444702148438
143.3054962158203
124.51939392089844
139.2393341064453
222.0
188.7982482910156
178.5048065185547
1250.0
319.0
140.27980041503906
