cluster_id,price,price_score,distance_score,total_score,booked
5,100.0,0.6397462300048141,0.44213566317611386,0.540940946590464,0
12,132.4096221923828,0.586858748822072,0.44341685162762506,0.5151378002248486,0
12,193.9349365234375,0.4817954978927058,0.44341685162762506,0.4626061747601654,0
5,150.0,0.5572023032223065,0.44213566317611386,0.49966898319921016,0
1,195.75083923339844,0.47867297966258404,0.38107806308027486,0.4298755213714295,0
12,186.3701934814453,0.49481591758361704,0.44341685162762506,0.46911638460562105,0
11,285.0,0.33176946288941295,0.4364268459837921,0.38409815443660256,0
4,89.0,0.6570197770680477,0.41018257284530985,0.5336011749566788,0
16,124.0,0.6008308245581716,0.33864207939128904,0.46973645197473035,0
13,142.84686279296875,0.569323842278559,0.3383794642573495,0.4538516532679543,0
5,190.1475524902344,0.4883123517836392,0.44213566317611386,0.4652240074798765,0
13,75.0,0.6784126731850186,0.3383794642573495,0.508396068721184,0
13,65.0,0.6932539417000284,0.3383794642573495,0.515816702978689,0
15,150.0,0.5572023032223065,0.3600194324977111,0.4586108678600088,0
13,90.0,0.6554657131646161,0.3383794642573495,0.4969225887109828,0
13,145.0,0.5656832354521709,0.3383794642573495,0.45203134985476023,0
14,135.0,0.5825255319240384,0.3612031592053186,0.4718643455646785,0
5,188.44129943847656,0.4912496888894487,0.44213566317611386,0.4666926760327813,0
7,195.75083923339844,0.47867297966258404,0.42951685900193737,0.4540949193322607,0
13,120.0,0.6074208915254721,0.3383794642573495,0.4729001778914108,0
13,138.21414184570312,0.5771311772799618,0.3383794642573495,0.45775532076865566,0
11,195.0,0.4799638900307937,0.4364268459837921,0.4581953680072929,0
13,200.0,0.471373308101556,0.3383794642573495,0.40487638617945276,0
11,167.7899169921875,0.5267897015365083,0.4364268459837921,0.4816082737601502,0
11,95.0,0.6476459393515785,0.4364268459837921,0.5420363926676853,0
0,190.0,0.48856633636310703,0.37995991086011455,0.4342631236116108,0
5,349.0,0.24212108120821008,0.44213566317611386,0.34212837219216197,0
5,199.0,0.47309023202490696,0.44213566317611386,0.4576129476005104,0
0,220.0,0.43723012646066756,0.37995991086011455,0.40859501866039105,0
11,165.6480255126953,0.5304664375725515,0.4364268459837921,0.4834466417781718,0
12,85.0,0.6632021918274743,0.44341685162762506,0.5533095217275497,0
13,900.0,0.007125692119406227,0.3383794642573495,0.17275257818837786,0
12,183.0,0.5006200051933811,0.44341685162762506,0.4720184284105031,0
11,141.0,0.5724406437516184,0.4364268459837921,0.5044337448677052,0
0,150.0,0.5572023032223065,0.37995991086011455,0.4685811070412105,0
5,279.0,0.34099592526291306,0.44213566317611386,0.39156579421951343,0
11,199.1878967285156,0.47276757784018547,0.4364268459837921,0.45459721191198876,0
11,173.76316833496094,0.5165220062326764,0.4364268459837921,0.47647442610823426,0
13,325.0,0.27373571198288355,0.3383794642573495,0.3060575881201165,0
6,190.1475524902344,0.4883123517836392,0.5006265670715797,0.49446945942760945,0
1,160.0,0.5401448696618875,0.38107806308027486,0.4606114663710812,0
5,657.0,0.03686672778492006,0.44213566317611386,0.23950119548051696,0
1,130.0,0.5908775678567035,0.38107806308027486,0.48597781546848917,0
11,190.1475524902344,0.4883123517836392,0.4364268459837921,0.46236959888371565,0
10,90.0,0.6554657131646161,0.5919944755275357,0.623730094346076,1
19,114.0,0.6172323959478303,0.2814573002238918,0.44934484808586106,0
12,79.0,0.6723715361980345,0.44341685162762506,0.5578941939128298,0
13,190.0,0.48856633636310703,0.3383794642573495,0.41347290031022826,0
11,175.0,0.5143939275034575,0.4364268459837921,0.4754103867436248,0
12,194.8239898681641,0.4802665418383482,0.44341685162762506,0.46184169673298664,0
13,95.0,0.6476459393515785,0.3383794642573495,0.493012701804464,0
13,60.0,0.700529568147152,0.3383794642573495,0.5194545162022507,0
12,65.0,0.6932539417000284,0.44341685162762506,0.5683353966638267,0
6,181.5425262451172,0.5031300806224169,0.5006265670715797,0.5018783238469984,0
12,85.0,0.6632021918274743,0.44341685162762506,0.5533095217275497,0
1,198.64845275878903,0.473693965222354,0.38107806308027486,0.42738601415131444,0
15,150.41123962402344,0.5565032079830103,0.3600194324977111,0.4582613202403607,0
11,194.0133819580078,0.48166057664465134,0.4364268459837921,0.4590437113142217,0
5,120.0,0.6074208915254721,0.44213566317611386,0.524778277350793,0
13,221.0,0.43553577115745445,0.3383794642573495,0.386957617707402,0
3,130.0,0.5908775678567035,0.5029511644587252,0.5469143661577144,0
11,200.0,0.471373308101556,0.4364268459837921,0.45390007704267404,0
3,99.0,0.6413323998818643,0.5029511644587252,0.5721417821702948,0
12,120.0,0.6074208915254721,0.44341685162762506,0.5254188715765485,0
13,170.0,0.5229928652444716,0.3383794642573495,0.4306861647509106,0
13,295.0,0.3166776367536019,0.3383794642573495,0.3275285505054757,0
13,160.06541442871094,0.5400329347055229,0.3383794642573495,0.43920619948143624,0
11,295.0,0.3166776367536019,0.4364268459837921,0.376552241368697,0
11,286.0,0.3302439670527856,0.4364268459837921,0.38333540651828885,0
13,196.7704315185547,0.4769204640660306,0.3383794642573495,0.4076499641616901,0
5,70.0,0.6858808142342471,0.44213566317611386,0.5640082387051805,0
11,135.85494995117188,0.5810925242962482,0.4364268459837921,0.5087596851400202,0
11,349.0,0.24212108120821008,0.4364268459837921,0.3392739635960011,0
11,249.0,0.3888400372131151,0.4364268459837921,0.4126334415984536,0
5,139.0,0.5758094016778338,0.44213566317611386,0.5089725324269738,0
13,195.9923858642578,0.4782577506789533,0.3383794642573495,0.4083186074681514,0
5,181.16590881347656,0.5037786742476114,0.44213566317611386,0.4729571687118626,0
12,259.0,0.37259968446058916,0.44341685162762506,0.4080082680441071,0
5,181.5425262451172,0.5031300806224169,0.44213566317611386,0.4726328718992654,0
12,187.5917510986328,0.49271243554495364,0.44341685162762506,0.46806464358628935,0
5,187.5917510986328,0.49271243554495364,0.44213566317611386,0.4674240493605337,0
11,350.0,0.24085921615972192,0.4364268459837921,0.33864303107175703,0
1,112.0,0.6204822147684252,0.38107806308027486,0.50078013892435,0
5,425.0,0.15913932446731113,0.44213566317611386,0.3006374938217125,0
11,181.7669219970703,0.502743631189003,0.4364268459837921,0.46958523858639756,0
6,129.0,0.5925418628769601,0.5006265670715797,0.5465842149742699,0
13,165.0,0.5315781946746934,0.3383794642573495,0.4349788294660214,0
3,56.0,0.7062783115612059,0.5029511644587252,0.6046147380099656,1
5,184.0,0.498897769765648,0.44213566317611386,0.4705167164708809,0
11,286.0,0.3302439670527856,0.4364268459837921,0.38333540651828885,0
13,800.0,0.014091355068558626,0.3383794642573495,0.17623540966295406,0
13,165.0,0.5315781946746934,0.3383794642573495,0.4349788294660214,0
13,146.0,0.5639899593405682,0.3383794642573495,0.4511847117989588,0
13,171.0,0.5212740042433303,0.3383794642573495,0.4298267342503399,0
14,150.0,0.5572023032223065,0.3612031592053186,0.4592027312138125,0
10,62.0,0.6976311694266742,0.5919944755275357,0.644812822477105,1
12,275.0,0.3472150569958557,0.44341685162762506,0.3953159543117404,0
11,190.3637237548828,0.487940263489002,0.4364268459837921,0.46218355473639705,0
13,65.0,0.6932539417000284,0.3383794642573495,0.515816702978689,0
3,165.0,0.5315781946746934,0.5029511644587252,0.5172646795667093,0
11,154.31793212890625,0.5498511642753712,0.4364268459837921,0.49313900512958164,0
11,190.7552490234375,0.4872663785785404,0.4364268459837921,0.46184661228116625,0
1,275.0,0.3472150569958557,0.38107806308027486,0.3641465600380653,0
3,167.65501403808594,0.5270213637067326,0.5029511644587252,0.514986264082729,0
0,197.45936584472656,0.4757366154558399,0.37995991086011455,0.4278482631579772,0
0,110.0,0.6237212622936004,0.37995991086011455,0.5018405865768575,0
7,110.0,0.6237212622936004,0.42951685900193737,0.5266190606477689,0
12,90.0,0.6554657131646161,0.44341685162762506,0.5494412823961206,0
13,127.7005615234375,0.5947013383329927,0.3383794642573495,0.46654040129517105,0
5,139.0,0.5758094016778338,0.44213566317611386,0.5089725324269738,0
13,150.0,0.5572023032223065,0.3383794642573495,0.447790883739828,0
11,180.0,0.5057864597517919,0.4364268459837921,0.471106652867792,0
8,84.0,0.6647392083454519,0.8640842727953206,0.7644117405703863,1
11,140.0,0.5741258828386162,0.4364268459837921,0.5052763644112042,0
7,236.0,0.41032201775103966,0.42951685900193737,0.4199194383764885,0
12,187.0145263671875,0.4937063699497299,0.44341685162762506,0.4685616107886775,0
13,113.0,0.618858635846913,0.3383794642573495,0.47861905005213123,0
14,230.0,0.42035880617557253,0.3612031592053186,0.3907809826904456,0
11,78.0,0.6738872837291717,0.4364268459837921,0.5551570648564819,0
14,426.1205139160156,0.15810910797198893,0.3612031592053186,0.25965613358865375,0
13,112.0,0.6204822147684252,0.3383794642573495,0.47943083951288734,0
14,193.99563598632807,0.48169109837423346,0.3612031592053186,0.421447128789776,0
14,150.0,0.5572023032223065,0.3612031592053186,0.4592027312138125,0
5,175.0,0.5143939275034575,0.44213566317611386,0.47826479533978566,0
1,115.0,0.615603527206947,0.38107806308027486,0.49834079514361096,0
3,160.0,0.5401448696618875,0.5029511644587252,0.5215480170603064,0
13,189.1329803466797,0.4900588668169472,0.3383794642573495,0.4142191655371483,0
12,135.0,0.5825255319240384,0.44341685162762506,0.5129711917758317,0
9,183.88092041015625,0.4991028522817546,0.5029511644587252,0.50102700837024,0
13,127.0,0.595864055592877,0.3383794642573495,0.4671217599251133,0
11,194.0133819580078,0.48166057664465134,0.4364268459837921,0.4590437113142217,0
3,87.0,0.6601178038126975,0.5029511644587252,0.5815344841357113,1
12,201.5179748535156,0.46876836797005833,0.44341685162762506,0.4560926097988417,0
5,180.0238037109375,0.5057454695592831,0.44213566317611386,0.4739405663676985,0
15,100.0,0.6397462300048141,0.3600194324977111,0.49988283125126265,0
5,194.0166931152344,0.4816548817197096,0.44213566317611386,0.46189527244791173,0
5,165.8111114501953,0.5301865981296207,0.44213566317611386,0.48616113065286726,0
13,110.0,0.6237212622936004,0.3383794642573495,0.4810503632754749,0
14,194.0166931152344,0.4816548817197096,0.3612031592053186,0.42142902046251407,0
13,161.115234375,0.5382359734758914,0.3383794642573495,0.43830771886662045,0
13,198.64845275878903,0.473693965222354,0.3383794642573495,0.40603671473985176,0
0,130.0,0.5908775678567035,0.37995991086011455,0.48541873935840907,0
0,196.09861755371097,0.47807514334228557,0.37995991086011455,0.42901752710120006,0
14,145.7990264892578,0.5643303841311672,0.3612031592053186,0.46276677166824287,0
14,186.0,0.4954534182366917,0.3612031592053186,0.42832828872100515,0
5,200.0,0.471373308101556,0.44213566317611386,0.4567544856388349,0
5,193.37905883789065,0.48275164771000567,0.44213566317611386,0.46244365544305976,0
16,39.0,0.7299736399727813,0.33864207939128904,0.5343078596820352,0
6,160.85568237304688,0.5386803390791858,0.5006265670715797,0.5196534530753827,0
14,350.0,0.24085921615972192,0.3612031592053186,0.30103118768252024,0
14,144.0,0.56737497988685,0.3612031592053186,0.4642890695460843,0
12,75.0,0.6784126731850186,0.44341685162762506,0.5609147624063219,0
13,60.0,0.700529568147152,0.3383794642573495,0.5194545162022507,0
0,105.0,0.6317701095241037,0.37995991086011455,0.5058650101921092,0
13,126.0,0.5975218828529851,0.3383794642573495,0.4679506735551673,0
12,190.1475524902344,0.4883123517836392,0.44341685162762506,0.46586460170563215,0
0,190.0,0.48856633636310703,0.37995991086011455,0.4342631236116108,0
10,45.0,0.7217492591025112,0.5919944755275357,0.6568718673150234,1
13,185.0,0.49717556049220013,0.3383794642573495,0.4177775123747748,0
14,193.99107360839844,0.48169894534141633,0.3612031592053186,0.42145105227336743,0
11,299.0,0.3107451010177495,0.4364268459837921,0.37358597350077083,0
3,95.0,0.6476459393515785,0.5029511644587252,0.5752985519051519,1
10,193.99107360839844,0.48169894534141633,0.5919944755275357,0.5368467104344761,0
13,129.80810546875,0.591197099740139,0.3383794642573495,0.4647882819987442,0
15,191.3181304931641,0.4862976407767922,0.3600194324977111,0.42315853663725167,0
13,398.0,0.18563228396220188,0.3383794642573495,0.2620058741097757,0
13,185.0,0.49717556049220013,0.3383794642573495,0.4177775123747748,0
13,191.3181304931641,0.4862976407767922,0.3383794642573495,0.41233855251707086,0
7,72.0,0.6829048141334901,0.42951685900193737,0.5562108365677138,0
11,187.0145263671875,0.4937063699497299,0.4364268459837921,0.465066607966761,0
3,172.7618865966797,0.5182443651703347,0.5029511644587252,0.5105977648145299,0
6,56.0,0.7062783115612059,0.5006265670715797,0.6034524393163928,1
5,98.0,0.6429154840843935,0.44213566317611386,0.5425255736302537,0
0,190.03421020507807,0.48850744923206574,0.37995991086011455,0.43423368004609014,0
11,105.0,0.6317701095241037,0.4364268459837921,0.5340984777539479,0
3,100.0,0.6397462300048141,0.5029511644587252,0.5713486972317696,0
5,167.576904296875,0.5271554923894908,0.44213566317611386,0.4846455777828023,0
12,125.0,0.5991774840831461,0.44341685162762506,0.5212971678553856,0
12,186.6340179443359,0.4943616024416918,0.44341685162762506,0.4688892270346584,0
15,100.0,0.6397462300048141,0.3600194324977111,0.49988283125126265,0
1,115.0,0.615603527206947,0.38107806308027486,0.49834079514361096,0
13,196.2100372314453,0.4778836243918232,0.3383794642573495,0.4081315443245863,0
0,227.0,0.4254025568802867,0.37995991086011455,0.4026812338702006,0
5,179.0,0.5075083911686595,0.44213566317611386,0.4748220271723867,0
8,194.8239898681641,0.4802665418383482,0.8640842727953206,0.6721754073168345,1
13,183.0,0.5006200051933811,0.3383794642573495,0.4194997347253653,0
12,88.0,0.6585704825513296,0.44341685162762506,0.5509936670894773,0
13,114.0,0.6172323959478303,0.3383794642573495,0.47780593010258987,0
13,190.1475524902344,0.4883123517836392,0.3383794642573495,0.4133459080204943,0
13,949.0,0.005094654382137932,0.3383794642573495,0.1717370593197437,0
5,194.0166931152344,0.4816548817197096,0.44213566317611386,0.46189527244791173,0
12,130.0,0.5908775678567035,0.44341685162762506,0.5171472097421643,0
11,299.0,0.3107451010177495,0.4364268459837921,0.37358597350077083,0
11,365.0,0.2224736441193703,0.4364268459837921,0.3294502450515812,0
11,299.0,0.3107451010177495,0.4364268459837921,0.37358597350077083,0
11,299.0,0.3107451010177495,0.4364268459837921,0.37358597350077083,0
11,365.0,0.2224736441193703,0.4364268459837921,0.3294502450515812,0
11,365.0,0.2224736441193703,0.4364268459837921,0.3294502450515812,0
11,365.0,0.2224736441193703,0.4364268459837921,0.3294502450515812,0
11,134.01409912109375,0.5841763003651113,0.4364268459837921,0.5103015731744517,0
11,249.0,0.3888400372131151,0.4364268459837921,0.4126334415984536,0
14,187.0145263671875,0.4937063699497299,0.3612031592053186,0.42745476457752424,0
13,120.0,0.6074208915254721,0.3383794642573495,0.4729001778914108,0
12,160.71551513671875,0.5389202866654756,0.44341685162762506,0.4911685691465504,0
14,200.0,0.471373308101556,0.3612031592053186,0.41628823365343726,0
0,225.0,0.42877377257157306,0.37995991086011455,0.4043668417158438,0
5,165.8111114501953,0.5301865981296207,0.44213566317611386,0.48616113065286726,0
5,188.61216735839844,0.4909555069371275,0.44213566317611386,0.4665455850566207,0
5,141.11151123046875,0.5722526156888178,0.44213566317611386,0.5071941394324658,0
5,193.9349365234375,0.4817954978927058,0.44213566317611386,0.46196558053440984,0
14,157.0,0.5452738374448598,0.3612031592053186,0.4532384983250892,0
11,137.7741241455078,0.577870785159415,0.4364268459837921,0.5071488155716035,0
11,286.0,0.3302439670527856,0.4364268459837921,0.38333540651828885,0
11,172.61732482910156,0.5184929988488941,0.4364268459837921,0.4774599224163431,0
11,86.0,0.661661715323135,0.4364268459837921,0.5490442806534636,0
13,225.0,0.42877377257157306,0.3383794642573495,0.3835766184144613,0
5,495.0,0.10462384583656101,0.44213566317611386,0.27337975450633745,0
13,193.0,0.48340372918517927,0.3383794642573495,0.4108915967212644,0
13,190.1475524902344,0.4883123517836392,0.3383794642573495,0.4133459080204943,0
5,195.0,0.4799638900307937,0.44213566317611386,0.4610497766034538,0
11,365.0,0.2224736441193703,0.4364268459837921,0.3294502450515812,0
11,299.0,0.3107451010177495,0.4364268459837921,0.37358597350077083,0
11,365.0,0.2224736441193703,0.4364268459837921,0.3294502450515812,0
11,365.0,0.2224736441193703,0.4364268459837921,0.3294502450515812,0
11,365.0,0.2224736441193703,0.4364268459837921,0.3294502450515812,0
11,198.22488403320312,0.47442148726765554,0.4364268459837921,0.4554241666257238,0
1,329.0,0.2682917824075052,0.38107806308027486,0.32468492274389005,0
5,200.3807067871093,0.47071983926574057,0.44213566317611386,0.4564277512209272,0
14,193.99563598632807,0.48169109837423346,0.3612031592053186,0.421447128789776,0
12,147.84417724609375,0.5608633694243642,0.44341685162762506,0.5021401105259946,0
5,193.99107360839844,0.48169894534141633,0.44213566317611386,0.4619173042587651,0
5,133.0,0.5858723147694721,0.44213566317611386,0.514003988972793,0
14,193.32586669921875,0.4828431487675098,0.3612031592053186,0.4220231539864142,0
7,166.45188903808594,0.5290869045997101,0.42951685900193737,0.4793018818008237,0
5,181.7669219970703,0.502743631189003,0.44213566317611386,0.47243964718255843,0
13,181.3972320556641,0.5033803011172431,0.3383794642573495,0.42087988268729626,0
12,157.0,0.5452738374448598,0.44341685162762506,0.49434534453624246,0
1,192.0,0.4851242591552587,0.38107806308027486,0.43310116111776675,0
18,140.50570678710938,0.5732738586542484,0.28521623539758845,0.4292450470259184,0
13,55.0,0.7077053855795832,0.3383794642573495,0.5230424249184663,0
13,55.0,0.7077053855795832,0.3383794642573495,0.5230424249184663,0
15,177.7874298095703,0.5095961110506733,0.3600194324977111,0.43480777177419216,0
13,193.37905883789065,0.48275164771000567,0.3383794642573495,0.4105655559836776,0
12,264.0,0.3645835336481678,0.44341685162762506,0.40400019263789644,0
12,200.0,0.471373308101556,0.44341685162762506,0.4573950798645905,0
12,300.0,0.30927153489993814,0.44341685162762506,0.3763441932637816,0
15,60.0,0.700529568147152,0.3600194324977111,0.5302745003224315,0
12,150.0,0.5572023032223065,0.44341685162762506,0.5003095774249657,0
14,191.3181304931641,0.4862976407767922,0.3612031592053186,0.4237503999910554,0
15,192.9513702392578,0.4834873893752804,0.3600194324977111,0.42175341093649577,0
5,135.0,0.5825255319240384,0.44213566317611386,0.5123305975500761,0
5,250.0,0.3872041824183667,0.44213566317611386,0.41466992279724024,0
18,198.64845275878903,0.473693965222354,0.28521623539758845,0.3794551003099712,0
7,65.0,0.6932539417000284,0.42951685900193737,0.5613854003509828,0
11,175.0,0.5143939275034575,0.4364268459837921,0.4754103867436248,0
11,194.0166931152344,0.4816548817197096,0.4364268459837921,0.45904086385175086,0
12,250.0,0.3872041824183667,0.44341685162762506,0.4153105170229959,0
12,250.0,0.3872041824183667,0.44341685162762506,0.4153105170229959,0
3,151.816650390625,0.5541123778299908,0.5029511644587252,0.528531771144358,0
12,75.0,0.6784126731850186,0.44341685162762506,0.5609147624063219,0
12,75.0,0.6784126731850186,0.44341685162762506,0.5609147624063219,0
13,156.0,0.5469814152263425,0.3383794642573495,0.442680439741846,0
14,167.65501403808594,0.5270213637067326,0.3612031592053186,0.44411226145602556,0
5,92.0,0.6523476146611957,0.44213566317611386,0.5472416389186547,0
12,110.0,0.6237212622936004,0.44341685162762506,0.5335690569606127,0
13,65.0,0.6932539417000284,0.3383794642573495,0.515816702978689,0
6,99.0,0.6413323998818643,0.5006265670715797,0.570979483476722,0
3,177.40638732910156,0.5102520980882612,0.5029511644587252,0.5066016312734932,0
6,95.0,0.6476459393515785,0.5006265670715797,0.5741362532115791,1
5,212.0,0.4508345029398967,0.44213566317611386,0.44648508305800527,0
14,181.7669219970703,0.502743631189003,0.3612031592053186,0.4319733951971608,0
10,83.0,0.6662727401727219,0.5919944755275357,0.6291336078501288,1
11,196.3855133056641,0.4775820122991534,0.4364268459837921,0.45700442914147277,0
5,190.080078125,0.488428495800753,0.44213566317611386,0.4652820794884334,0
12,209.0,0.45595628058775756,0.44341685162762506,0.4496865661076913,0
11,175.0,0.5143939275034575,0.4364268459837921,0.4754103867436248,0
11,167.29615783691406,0.5276375528040118,0.4364268459837921,0.48203219939390196,0
15,179.0,0.5075083911686595,0.3600194324977111,0.4337639118331853,0
15,182.75086975097656,0.5010490654367494,0.3600194324977111,0.43053424896723025,0
14,177.19630432128906,0.5106137533857052,0.3612031592053186,0.4359084562955119,0
13,237.0,0.4086562178225261,0.3383794642573495,0.3735178410399378,0
11,125.0,0.5991774840831461,0.4364268459837921,0.5178021650334691,0
15,95.0,0.6476459393515785,0.3600194324977111,0.5038326859246448,0
3,173.04373168945312,0.5177595902339381,0.5029511644587252,0.5103553773463316,0
11,350.0,0.24085921615972192,0.4364268459837921,0.33864303107175703,0
13,700.0,0.027676438059785643,0.3383794642573495,0.18302795115856757,0
13,225.0,0.42877377257157306,0.3383794642573495,0.3835766184144613,0
11,172.0,0.5195546393530807,0.4364268459837921,0.4779907426684364,0
5,194.8239898681641,0.4802665418383482,0.44213566317611386,0.461201102507231,0
14,60.0,0.700529568147152,0.3612031592053186,0.5308663636762353,0
11,193.8146820068359,0.4820023332978895,0.4364268459837921,0.45921458964084083,0
16,40.0,0.7286135950663161,0.33864207939128904,0.5336278372288026,0
12,120.0,0.6074208915254721,0.44341685162762506,0.5254188715765485,0
14,138.0,0.5774911630158955,0.3612031592053186,0.46934716111060704,0
6,87.0,0.6601178038126975,0.5006265670715797,0.5803721854421386,1
0,168.0748748779297,0.5263003196568795,0.37995991086011455,0.453130115258497,0
0,175.0,0.5143939275034575,0.37995991086011455,0.44717691918178604,0
11,145.0,0.5656832354521709,0.4364268459837921,0.5010550407179815,0
0,125.0,0.5991774840831461,0.37995991086011455,0.48956869747163034,0
13,35.0,0.7353706792397355,0.3383794642573495,0.5368750717485425,0
6,182.75086975097656,0.5010490654367494,0.5006265670715797,0.5008378162541646,0
16,43.0,0.7245077656073547,0.33864207939128904,0.5315749224993219,0
10,189.1329803466797,0.4900588668169472,0.5919944755275357,0.5410266711722415,0
1,191.3181304931641,0.4862976407767922,0.38107806308027486,0.43368785192853354,0
10,364.0,0.22366756655895426,0.5919944755275357,0.407831021043245,0
14,290.0,0.32417785515833547,0.3612031592053186,0.34269050718182703,0
13,83.0,0.6662727401727219,0.3383794642573495,0.5023261022150357,0
5,107.0,0.6285590862618906,0.44213566317611386,0.5353473747190023,0
0,575.0,0.06309215880472469,0.37995991086011455,0.22152603483241962,0
18,194.0166931152344,0.4816548817197096,0.28521623539758845,0.383435558558649,0
11,192.7765960693359,0.48378806965866766,0.4364268459837921,0.46010745782122986,0
11,141.11151123046875,0.5722526156888178,0.4364268459837921,0.5043397308363049,0
